timestamp,open,high,low,close,volume
2021-11-12 10:35:00,2938.9500,2938.9600,2926.9000,2926.9000,8692
2021-11-12 10:30:00,2941.4900,2941.8000,2938.6900,2940.0000,6013
2021-11-12 10:25:00,2941.0200,2941.0200,2937.5100,2939.5650,12344
2021-11-12 10:20:00,2936.3200,2938.4000,2932.9800,2938.4000,5008
2021-11-12 10:15:00,2940.4300,2943.5200,2936.6386,2938.6900,19603
2021-11-12 10:10:00,2936.9900,2941.2700,2935.9400,2940.2200,17162
2021-11-12 10:05:00,2922.4600,2937.4400,2922.4600,2936.9700,19244
2021-11-12 10:00:00,2921.3920,2926.7275,2919.8500,2922.5700,19253
2021-11-12 09:55:00,2914.0600,2919.7740,2914.0600,2919.5950,20268
2021-11-12 09:50:00,2916.7650,2917.7800,2911.0100,2913.7600,24905
2021-11-12 09:45:00,2916.3900,2917.8282,2911.7000,2916.7200,16252
2021-11-12 09:40:00,2921.0000,2921.9800,2908.2201,2911.0001,20769
2021-11-12 09:35:00,2932.3100,2937.9200,2919.7399,2922.0000,48955
2021-11-12 09:30:00,2915.3300,2933.3900,2915.3300,2933.3900,4762
2021-11-12 09:20:00,2933.0000,2933.0000,2933.0000,2933.0000,142
2021-11-12 09:15:00,2930.1840,2930.1840,2930.1840,2930.1840,113
2021-11-12 09:10:00,2915.3300,2915.3300,2915.3300,2915.3300,251
2021-11-12 09:05:00,2929.0000,2929.0000,2929.0000,2929.0000,212
2021-11-12 08:40:00,2929.0000,2929.0000,2929.0000,2929.0000,416
2021-11-12 08:35:00,2929.0000,2929.0000,2927.0000,2927.0000,285
2021-11-12 08:15:00,2928.9996,2928.9996,2928.9996,2928.9996,105
2021-11-12 08:05:00,2936.8944,2936.8944,2936.8944,2936.8944,308
2021-11-11 17:45:00,2918.2100,2918.2100,2917.2600,2917.2600,800
2021-11-11 16:40:00,2918.0400,2918.0400,2918.0400,2918.0400,125
2021-11-11 16:35:00,2918.1400,2918.1400,2915.3300,2915.3300,422
2021-11-11 16:20:00,2917.0000,2917.0000,2917.0000,2917.0000,103
2021-11-11 16:10:00,2915.3300,2915.3300,2915.3300,2915.3300,2407
2021-11-11 16:05:00,2915.3300,2915.3300,2915.3300,2915.3300,75059
2021-11-11 16:00:00,2914.8050,2915.6600,2913.6700,2915.4575,46287
2021-11-11 15:55:00,2915.0000,2917.3850,2912.0100,2914.2350,25996
2021-11-11 15:50:00,2917.0450,2919.2200,2915.8300,2916.6800,11408
2021-11-11 15:45:00,2919.0100,2919.0100,2917.7800,2917.9100,2823
2021-11-11 15:40:00,2921.2000,2921.4250,2918.0000,2918.0000,6624
2021-11-11 15:35:00,2921.7600,2922.1500,2919.7900,2919.7900,3357
2021-11-11 15:30:00,2918.5100,2921.1550,2918.5100,2920.6200,3815
2021-11-11 15:25:00,2918.4200,2918.7100,2916.4930,2917.2000,4363
2021-11-11 15:20:00,2919.5400,2920.2300,2918.5600,2919.1200,3895
2021-11-11 15:15:00,2919.6000,2919.6000,2918.1700,2918.1700,4726
2021-11-11 15:10:00,2919.6790,2921.7416,2919.6790,2921.7416,1349
2021-11-11 15:05:00,2920.4000,2921.4700,2918.4300,2920.4500,6378
2021-11-11 15:00:00,2920.8300,2920.8300,2919.7500,2920.4000,3184
2021-11-11 14:55:00,2922.2400,2922.4592,2920.8700,2920.8700,2511
2021-11-11 14:50:00,2921.9800,2923.8000,2921.9800,2923.8000,957
2021-11-11 14:45:00,2925.8100,2925.8100,2925.6350,2925.8000,1320
2021-11-11 14:40:00,2924.9050,2925.4700,2924.9050,2925.0600,1427
2021-11-11 14:35:00,2921.9600,2924.2900,2921.9600,2924.2101,3313
2021-11-11 14:30:00,2921.2950,2921.2950,2920.9800,2921.1900,2725
2021-11-11 14:25:00,2923.2700,2924.2329,2921.8650,2921.8650,7171
2021-11-11 14:20:00,2925.0600,2925.0600,2923.7000,2924.3900,3896
2021-11-11 14:15:00,2927.1700,2927.1700,2925.0700,2925.0700,3304
2021-11-11 14:10:00,2925.6500,2926.6200,2924.5500,2926.6200,3530
2021-11-11 14:05:00,2926.2000,2926.3700,2926.0800,2926.3700,2624
2021-11-11 14:00:00,2924.8350,2925.7800,2923.6300,2925.7800,4142
2021-11-11 13:55:00,2924.3500,2924.7500,2923.8400,2924.6800,2094
2021-11-11 13:50:00,2923.7500,2924.5100,2923.7500,2924.5000,2024
2021-11-11 13:45:00,2924.6300,2924.6300,2923.8400,2924.0400,1951
2021-11-11 13:40:00,2925.1600,2925.1600,2925.0100,2925.0100,748
2021-11-11 13:35:00,2924.8100,2925.9700,2924.5200,2924.5600,4166
2021-11-11 13:30:00,2924.0600,2924.7300,2922.0600,2924.7300,3870
2021-11-11 13:25:00,2923.0600,2925.8800,2923.0600,2924.2000,5255
2021-11-11 13:20:00,2921.8750,2923.2600,2921.2900,2923.2450,9384
2021-11-11 13:15:00,2923.0800,2924.5414,2923.0800,2923.2500,3067
2021-11-11 13:10:00,2927.5600,2927.5600,2923.0050,2923.0050,6322
2021-11-11 13:05:00,2926.9000,2926.9000,2925.0000,2926.0250,4018
2021-11-11 13:00:00,2929.3500,2929.3500,2928.0400,2928.0400,2456
2021-11-11 12:55:00,2931.1150,2931.1150,2927.5000,2927.5000,3008
2021-11-11 12:50:00,2933.5700,2933.5700,2931.2463,2931.2463,1443
2021-11-11 12:45:00,2934.1200,2935.5300,2933.6250,2933.7765,2511
2021-11-11 12:40:00,2932.3700,2934.8900,2932.3700,2934.2100,5077
2021-11-11 12:35:00,2930.9200,2932.6000,2930.8800,2931.7400,1346
2021-11-11 12:30:00,2931.0400,2931.0400,2929.4500,2929.4500,1088
2021-11-11 12:25:00,2930.0000,2931.9500,2930.0000,2930.7800,3377
2021-11-11 12:20:00,2931.2500,2931.2500,2927.4100,2929.2414,9640
2021-11-11 12:15:00,2934.5700,2936.2500,2932.2500,2932.2850,3284
2021-11-11 12:10:00,2934.7650,2935.6050,2933.9000,2935.6050,2712
2021-11-11 12:05:00,2936.5000,2937.7499,2933.4000,2933.6800,6781
2021-11-11 12:00:00,2938.1700,2938.1700,2936.4592,2936.4592,2386
2021-11-11 11:55:00,2940.0000,2940.2100,2937.9825,2937.9825,5884
2021-11-11 11:50:00,2940.2400,2940.2400,2939.2300,2939.5500,768
2021-11-11 11:45:00,2942.8300,2942.8300,2939.2350,2940.1500,5686
2021-11-11 11:40:00,2939.3900,2942.8343,2939.2200,2942.8343,5572
2021-11-11 11:35:00,2936.5600,2937.8700,2936.0400,2936.0400,2989
2021-11-11 11:30:00,2938.3300,2939.0000,2935.2100,2936.7200,4863
2021-11-11 11:25:00,2935.7800,2937.9691,2935.7800,2937.9691,2952
2021-11-11 11:20:00,2934.8500,2935.7800,2934.8500,2935.7800,2912
2021-11-11 11:15:00,2937.2500,2937.2500,2932.5600,2934.1250,5669
2021-11-11 11:10:00,2939.6000,2939.6000,2935.9501,2936.8800,5043
2021-11-11 11:05:00,2940.0700,2941.0000,2939.4550,2940.0850,3838
2021-11-11 11:00:00,2936.4150,2940.7290,2936.4150,2939.8800,6956
2021-11-11 10:55:00,2934.9700,2938.9999,2934.5700,2936.9550,10501
2021-11-11 10:50:00,2932.5090,2934.0800,2929.3500,2934.0800,5224
2021-11-11 10:45:00,2932.1700,2935.5900,2929.8500,2933.3450,8412
2021-11-11 10:40:00,2929.1250,2933.7800,2929.1250,2933.3400,7532
2021-11-11 10:35:00,2928.3500,2931.2100,2927.0339,2928.8800,5544
2021-11-11 10:30:00,2930.8600,2932.4200,2927.2500,2928.2800,10745
2021-11-11 10:25:00,2934.6000,2935.7800,2928.8100,2932.0300,20634
2021-11-11 10:20:00,2938.3500,2939.5699,2932.1900,2936.4600,22523
2021-11-11 10:15:00,2939.8700,2939.8700,2935.3801,2939.0000,9093
2021-11-11 10:10:00,2945.3250,2945.3250,2939.8600,2939.8600,9752
2021-11-11 10:05:00,2945.1100,2946.8800,2939.0100,2941.6898,14356
2021-11-11 10:00:00,2948.7500,2948.7500,2938.7100,2943.5400,13944
2021-11-11 09:55:00,2940.9850,2950.7100,2940.7800,2946.6800,19079
2021-11-11 09:50:00,2937.7900,2943.0000,2936.6400,2940.9850,24588
2021-11-11 09:45:00,2935.1000,2939.0100,2932.9200,2938.0000,15969
2021-11-11 09:40:00,2934.3300,2940.0000,2931.9900,2935.0000,15741
2021-11-11 09:35:00,2929.7900,2941.8250,2927.7900,2933.7600,46003
2021-11-11 08:30:00,2933.0000,2933.0000,2933.0000,2933.0000,149
2021-11-11 08:25:00,2933.0000,2933.0000,2933.0000,2933.0000,374
2021-11-11 08:20:00,2931.0000,2931.0000,2931.0000,2931.0000,150
2021-11-11 08:05:00,2928.9550,2928.9550,2928.9550,2928.9550,663
2021-11-11 07:55:00,2929.0000,2929.0000,2929.0000,2929.0000,541
2021-11-10 19:15:00,2917.8700,2920.0000,2917.8700,2920.0000,755
2021-11-10 17:15:00,2917.8700,2917.8700,2917.8700,2917.8700,1009
2021-11-10 16:50:00,2917.8700,2917.8700,2917.8700,2917.8700,869
2021-11-10 16:25:00,2915.0500,2917.8700,2915.0000,2917.8700,2007
2021-11-10 16:20:00,2917.0000,2917.0000,2913.2944,2917.0000,664
2021-11-10 16:10:00,2917.8700,2917.8700,2917.8700,2917.8700,1142
2021-11-10 16:05:00,2917.8700,2917.8700,2917.8700,2917.8700,10734
2021-11-10 16:00:00,2922.1200,2925.3400,2918.3900,2918.7900,94205
2021-11-10 15:55:00,2912.1300,2923.6100,2912.1300,2919.1100,58383
2021-11-10 15:50:00,2907.7250,2912.2800,2907.2600,2911.5681,20481
2021-11-10 15:45:00,2911.9500,2912.1000,2908.6500,2908.6500,12838
2021-11-10 15:40:00,2910.4300,2911.1000,2906.6800,2908.2300,11494
2021-11-10 15:35:00,2912.6125,2913.7300,2909.2150,2910.4350,13258
2021-11-10 15:30:00,2910.0840,2912.1550,2908.6700,2911.9000,15090
2021-11-10 15:25:00,2913.6050,2915.0800,2910.0000,2910.0000,11677
2021-11-10 15:20:00,2913.0000,2915.0100,2912.1869,2913.5282,11712
2021-11-10 15:15:00,2912.0500,2914.7500,2911.0000,2912.7000,12780
2021-11-10 15:10:00,2904.1200,2910.5360,2904.1200,2909.8000,11688
2021-11-10 15:05:00,2905.7000,2908.0500,2905.6401,2906.5700,11844
2021-11-10 15:00:00,2906.7100,2908.7000,2904.5950,2904.5950,9650
2021-11-10 14:55:00,2902.0300,2906.6300,2900.7700,2906.6300,16986
2021-11-10 14:50:00,2894.8914,2903.3000,2894.6850,2901.6200,22101
2021-11-10 14:45:00,2898.7500,2899.7224,2890.7500,2895.5400,33415
2021-11-10 14:40:00,2907.7000,2908.1800,2896.7283,2897.1450,33443
2021-11-10 14:35:00,2905.1500,2909.7000,2905.1500,2906.0000,11833
2021-11-10 14:30:00,2905.5800,2908.7700,2903.6800,2905.0000,21678
2021-11-10 14:25:00,2912.9900,2913.6300,2903.4550,2904.1600,18014
2021-11-10 14:20:00,2919.8000,2919.8000,2910.9000,2912.8650,24824
2021-11-10 14:15:00,2923.3050,2923.6300,2919.3900,2919.5300,8479
2021-11-10 14:10:00,2916.3850,2923.3100,2914.4750,2923.2650,15044
2021-11-10 14:05:00,2922.3500,2923.6000,2915.3501,2918.2000,21940
2021-11-10 14:00:00,2920.7250,2923.1800,2919.3208,2923.1800,11333
2021-11-10 13:55:00,2926.4500,2926.4500,2920.0000,2921.1838,16400
2021-11-10 13:50:00,2929.7900,2929.9900,2926.1750,2927.3600,8312
2021-11-10 13:45:00,2928.7900,2929.8000,2928.2550,2929.8000,4186
2021-11-10 13:40:00,2929.6050,2931.7900,2927.9800,2928.1000,10340
2021-11-10 13:35:00,2931.2540,2933.2800,2930.4700,2930.4700,8462
2021-11-10 13:30:00,2929.1600,2933.4300,2928.8500,2932.0300,7924
2021-11-10 13:25:00,2928.1000,2928.2700,2924.6200,2927.9350,9060
2021-11-10 13:20:00,2927.9000,2931.0000,2923.8700,2929.0200,31428
2021-11-10 13:15:00,2932.7700,2934.6800,2929.6200,2929.6200,5982
2021-11-10 13:10:00,2931.2700,2935.3000,2927.0000,2934.1700,21548
2021-11-10 13:05:00,2941.7700,2942.9000,2931.0100,2933.6200,22271
2021-11-10 13:00:00,2939.2100,2941.4450,2939.2100,2940.0400,3965
2021-11-10 12:55:00,2938.8100,2939.6300,2937.0100,2937.3350,3427
2021-11-10 12:50:00,2937.9900,2937.9900,2935.5150,2937.1450,7299
2021-11-10 12:45:00,2939.5800,2941.2250,2936.6900,2936.6900,5459
2021-11-10 12:40:00,2942.0500,2942.0800,2939.9700,2939.9700,1249
2021-11-10 12:35:00,2940.0000,2940.9700,2939.3700,2939.3700,5979
2021-11-10 12:30:00,2940.9300,2940.9300,2939.1100,2939.7700,1996
2021-11-10 12:25:00,2942.8300,2942.8300,2941.1900,2941.2300,3782
2021-11-10 12:20:00,2946.0000,2946.7200,2941.5100,2942.4750,4844
2021-11-10 12:15:00,2947.4300,2947.4500,2944.8700,2944.8700,5949
2021-11-10 12:10:00,2943.5300,2944.0000,2942.1300,2944.0000,6065
2021-11-10 12:05:00,2945.4407,2945.9600,2943.0000,2943.4100,10433
2021-11-10 12:00:00,2944.6800,2946.0500,2943.6100,2943.6100,9381
2021-11-10 11:55:00,2946.0100,2946.0100,2943.1900,2944.6600,6539
2021-11-10 11:50:00,2938.7850,2946.2100,2938.7850,2946.2100,6166
2021-11-10 11:45:00,2942.3500,2942.5000,2937.2100,2940.1100,14327
2021-11-10 11:40:00,2946.3000,2947.6200,2942.1700,2942.1700,9334
2021-11-10 11:35:00,2945.6900,2947.4200,2942.6750,2945.1100,8829
2021-11-10 11:30:00,2949.0950,2949.0950,2946.3800,2946.9000,14035
2021-11-10 11:25:00,2944.2600,2949.3218,2942.9001,2949.0000,16559
2021-11-10 11:20:00,2941.6300,2945.8000,2941.6300,2944.7450,12664
2021-11-10 11:15:00,2939.4900,2943.5400,2939.4900,2942.0600,7783
2021-11-10 11:10:00,2942.2700,2942.2700,2934.4399,2934.4399,6538
2021-11-10 11:05:00,2938.0000,2942.1550,2938.0000,2942.1550,9787
2021-11-10 11:00:00,2934.5050,2937.9500,2933.1000,2937.5100,8817
2021-11-10 10:55:00,2934.5600,2937.9999,2934.5600,2935.8700,8043
2021-11-10 10:50:00,2934.6653,2936.9700,2931.4850,2935.1650,9484
2021-11-10 10:45:00,2938.7600,2940.1197,2932.7000,2933.1500,19304
2021-11-10 10:40:00,2939.4700,2942.4000,2937.0500,2938.2300,27142
2021-11-10 10:35:00,2949.1700,2952.3300,2938.2101,2938.2101,26093
2021-11-10 10:30:00,2949.0300,2951.0950,2947.4000,2947.4000,11067
2021-11-10 10:25:00,2953.9150,2954.4600,2947.8900,2950.5100,13060
2021-11-10 10:20:00,2951.1800,2957.2000,2949.5000,2953.7550,19940
2021-11-10 10:15:00,2944.0000,2951.1350,2941.2500,2951.1350,18011
2021-11-10 10:10:00,2944.6000,2946.2000,2941.3000,2943.9526,18209
2021-11-10 10:05:00,2938.0300,2944.1800,2936.0300,2941.7100,24379
2021-11-10 10:00:00,2934.2499,2940.8400,2929.9689,2938.5400,29594
2021-11-10 09:55:00,2922.3950,2950.0000,2918.5900,2933.4500,45029
2021-11-10 09:50:00,2929.8200,2933.0900,2922.6200,2925.3500,42156
2021-11-10 09:45:00,2936.2300,2939.5400,2929.2400,2929.2400,36734
2021-11-10 09:40:00,2945.9200,2947.5500,2936.8600,2937.8100,37617
2021-11-10 09:35:00,2950.0000,2961.4000,2936.8393,2946.4675,61290
2021-11-10 09:30:00,2949.1000,2949.1000,2949.1000,2949.1000,535
2021-11-10 08:50:00,2952.0000,2952.0000,2948.0000,2948.0000,1022
2021-11-10 08:35:00,2950.0000,2950.0000,2950.0000,2950.0000,310
2021-11-10 08:30:00,2956.2500,2956.2500,2956.2500,2956.2500,514
2021-11-10 08:00:00,2958.0000,2958.0000,2958.0000,2958.0000,391
2021-11-10 07:00:00,2949.5400,2949.5400,2949.5400,2949.5400,211
2021-11-09 17:45:00,2973.0000,2973.0000,2973.0000,2973.0000,227
2021-11-09 16:40:00,2971.1000,2971.1000,2971.1000,2971.1000,109
2021-11-09 16:30:00,2973.0000,2973.0000,2973.0000,2973.0000,191
2021-11-09 16:15:00,2978.3700,2978.3700,2978.0000,2978.0000,761
2021-11-09 16:10:00,2978.3700,2978.3700,2978.3700,2978.3700,2357
2021-11-09 16:05:00,2978.3700,2978.3700,2978.3700,2978.3700,8176
2021-11-09 16:00:00,2976.6400,2982.3800,2975.7200,2977.8100,84260
2021-11-09 15:55:00,2970.5500,2975.0000,2970.5500,2974.9100,27596
2021-11-09 15:50:00,2974.4400,2975.1300,2969.5000,2971.4950,12122
2021-11-09 15:45:00,2972.4900,2975.8850,2972.4900,2975.2400,14581
2021-11-09 15:40:00,2968.8100,2971.5700,2966.1500,2971.5700,8295
2021-11-09 15:35:00,2968.2200,2970.3616,2967.9800,2969.9600,6995
2021-11-09 15:30:00,2968.5150,2968.5650,2967.2400,2967.9672,3864
2021-11-09 15:25:00,2966.9700,2970.0000,2966.7900,2970.0000,4101
2021-11-09 15:20:00,2968.5999,2968.5999,2966.1850,2966.6400,3338
2021-11-09 15:15:00,2965.9900,2967.2500,2965.0949,2966.1500,4300
2021-11-09 15:10:00,2963.3200,2965.1550,2963.3200,2965.1550,3742
2021-11-09 15:05:00,2966.3100,2966.3100,2964.4200,2964.7800,5170
2021-11-09 15:00:00,2966.8800,2966.8800,2964.2330,2965.6000,5188
2021-11-09 14:55:00,2966.3110,2967.9100,2963.0100,2967.2000,6996
2021-11-09 14:50:00,2967.9900,2969.0000,2967.0000,2967.0000,4237
2021-11-09 14:45:00,2964.6150,2966.1200,2962.6650,2966.1200,4449
2021-11-09 14:40:00,2961.4500,2966.1100,2960.6200,2964.7100,5285
2021-11-09 14:35:00,2961.2900,2962.3600,2960.7900,2960.7900,1683
2021-11-09 14:30:00,2962.2200,2962.2200,2959.1750,2961.1550,6752
2021-11-09 14:25:00,2963.7500,2966.6100,2962.1750,2962.1750,9663
2021-11-09 14:20:00,2964.3900,2965.7800,2963.7831,2965.0500,3283
2021-11-09 14:15:00,2963.9315,2963.9315,2961.5600,2962.8200,4997
2021-11-09 14:10:00,2967.0000,2967.0000,2963.9600,2963.9700,4173
2021-11-09 14:05:00,2961.7900,2967.3600,2961.7900,2967.3600,4587
2021-11-09 14:00:00,2961.7300,2962.5100,2960.9900,2962.2700,4672
2021-11-09 13:55:00,2961.7800,2962.8650,2959.8600,2961.4000,5128
2021-11-09 13:50:00,2963.8800,2964.1200,2961.7700,2961.7700,1857
2021-11-09 13:45:00,2965.0900,2965.0900,2962.4500,2962.4500,3778
2021-11-09 13:40:00,2965.7600,2966.2100,2965.7600,2965.9200,1339
2021-11-09 13:35:00,2967.5600,2968.1500,2967.1300,2967.4400,4340
2021-11-09 13:30:00,2968.8400,2968.8400,2964.6600,2964.6600,3366
2021-11-09 13:25:00,2969.2859,2969.2900,2968.4100,2969.2100,2060
2021-11-09 13:20:00,2968.4800,2971.0300,2967.9630,2970.7700,3223
2021-11-09 13:15:00,2967.7500,2969.8450,2967.5900,2968.1200,39511
2021-11-09 13:10:00,2973.2300,2973.2300,2969.6300,2970.9237,3269
2021-11-09 13:05:00,2972.9450,2974.3400,2970.0500,2973.2001,4495
2021-11-09 13:00:00,2970.3500,2972.1000,2967.3800,2971.4300,4348
2021-11-09 12:55:00,2973.7900,2975.8975,2970.0000,2970.0000,6746
2021-11-09 12:50:00,2973.1500,2975.0100,2971.2700,2971.2700,6109
2021-11-09 12:45:00,2968.9071,2972.3150,2968.9071,2972.1800,5539
2021-11-09 12:40:00,2969.7000,2970.7750,2969.6200,2970.7750,2030
2021-11-09 12:35:00,2971.5700,2971.5700,2969.6777,2971.0200,3002
2021-11-09 12:30:00,2969.8700,2971.0000,2969.4900,2970.3200,4685
2021-11-09 12:25:00,2967.6900,2971.0000,2967.6900,2969.9800,3855
2021-11-09 12:20:00,2968.9700,2969.4458,2967.6500,2967.8000,5458
2021-11-09 12:15:00,2965.1600,2970.0000,2965.1600,2968.5600,4887
2021-11-09 12:10:00,2961.5000,2965.6500,2961.0700,2964.2100,5831
2021-11-09 12:05:00,2964.2400,2967.1125,2963.1900,2963.1900,5505
2021-11-09 12:00:00,2966.3200,2966.6900,2962.5350,2966.3500,8766
2021-11-09 11:55:00,2965.9100,2967.7000,2964.2500,2966.5350,11540
2021-11-09 11:50:00,2968.8950,2969.8900,2963.8640,2963.8640,5323
2021-11-09 11:45:00,2962.2500,2969.9100,2962.2500,2969.9000,6481
2021-11-09 11:40:00,2965.6300,2965.6300,2961.5000,2964.0600,4403
2021-11-09 11:35:00,2963.5900,2965.5800,2962.9100,2964.3100,6737
2021-11-09 11:30:00,2962.8900,2964.6200,2961.7200,2963.0550,7905
2021-11-09 11:25:00,2963.5200,2965.1000,2956.9250,2961.6800,16942
2021-11-09 11:20:00,2964.1350,2964.1350,2961.8700,2962.7400,5818
2021-11-09 11:15:00,2961.7400,2963.2050,2955.3700,2962.6500,11735
2021-11-09 11:10:00,2965.5900,2966.7000,2959.3400,2960.4000,10212
2021-11-09 11:05:00,2965.9900,2969.0000,2965.4300,2965.4300,6902
2021-11-09 11:00:00,2968.0000,2968.0000,2961.3100,2964.6600,10488
2021-11-09 10:55:00,2966.5100,2968.0950,2965.1250,2967.7900,6153
2021-11-09 10:50:00,2969.1800,2969.1800,2964.5100,2966.0000,8566
2021-11-09 10:45:00,2968.3600,2968.6664,2965.4500,2968.6664,8750
2021-11-09 10:40:00,2969.5000,2969.5000,2966.6100,2967.6900,9750
2021-11-09 10:35:00,2962.4200,2970.6150,2961.2350,2970.6150,13858
2021-11-09 10:30:00,2963.6700,2968.0900,2962.0600,2963.4299,11664
2021-11-09 10:25:00,2957.1500,2964.0450,2955.1800,2961.8900,13172
